,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
4672,XM_393106.7,0.229030471,0.449895984,0.416016018,0.345855703,5.48875566,0.492718845,0.057541483,0.420923185,0.12381957,0.420923185
4673,XM_392189.7,0.228893514,0.449895984,-0.223355625,0.1856325,8.723810709,0.141951916,0.005680502,0.132157197,0.067873598,0.132157197
4674,XR_001702510.2,0.22903202,0.449895984,0.315418537,0.262224669,4.707976354,0.283240995,0.099050882,0.175996227,0.158892055,0.175996227
4675,XM_001121088.5,0.228959133,0.449895984,-0.298332952,0.247981661,4.864580353,0.190644223,0.096085848,0.08274652,0.149893768,0.149893768
4676,XM_396939.6,0.229037955,0.449895984,-0.223608865,0.185900641,8.035012647,0.142354027,0.009784487,0.128451707,0.070262507,0.128451707
4677,XM_396180.7,0.229127031,0.449974723,-0.268829934,0.22353863,6.553416729,0.205824747,0.027368953,0.172509124,0.092980823,0.172509124
4678,XM_026440547.1,0.229240885,0.450102079,0.232971873,0.193769155,7.027589084,0.154647117,0.017643927,0.132542014,0.082959702,0.132542014
4679,XM_396280.7,0.229323499,0.450137248,0.203975817,0.169682433,8.399889216,0.118585581,0.006630978,0.108537535,0.068540663,0.108537535
4680,XM_397248.7,0.229356812,0.450137248,0.165418632,0.13761751,9.65704804,0.078000914,0.002857931,0.072896385,0.06889137,0.072896385
4681,XM_396257.6,0.229477494,0.450277886,0.333706068,0.277693625,8.188866433,0.317587262,0.008558237,0.299896761,0.069349598,0.299896761
4682,XM_392223.7,0.229561103,0.450345734,0.183235542,0.152506896,7.302008716,0.055006278,0.014917658,0.034424707,0.078115755,0.078115755
4683,XM_016917195.2,0.229666255,0.45036022,0.46696913,0.388746035,3.37195011,0.541999724,0.29060737,0.227803715,0.313886549,0.313886549
4684,XM_006569242.3,0.229666551,0.45036022,0.172373836,0.143499182,7.784713283,0.056787688,0.010042953,0.042311644,0.072325108,0.072325108
4685,XM_006559513.2,0.229910374,0.450458366,-0.202799989,0.168916973,9.605149941,0.117490413,0.003273109,0.110858667,0.068755876,0.110858667
4686,XM_624394.5,0.229912773,0.450458366,-0.168031943,0.139958555,8.081855515,0.056618986,0.008403816,0.044192316,0.069949772,0.069949772
4687,XM_624067.5,0.229787408,0.450458366,-0.191916346,0.159809544,8.660071118,0.105167773,0.005759762,0.096396599,0.067976607,0.096396599
4688,XM_006571942.3,0.229878972,0.450458366,0.238193484,0.198383693,5.749935796,0.07034592,0.042082285,0.017078018,0.115342073,0.115342073
4689,XM_393006.7,0.230045711,0.450526621,0.181473476,0.151197516,7.351926262,0.045489494,0.014064705,0.025264718,0.07737805,0.07737805
4690,XM_394467.5,0.230035401,0.450526621,-0.189701258,0.158049128,7.363921448,0.102853318,0.01443089,0.085487217,0.077208624,0.085487217
4691,XM_392085.7,0.230098869,0.450534665,0.308642988,0.257180155,10.33548847,0.272331559,0.001734348,0.262832181,0.070949768,0.262832181
4692,XR_411741.3,0.230169932,0.450577755,0.841390695,0.701204937,2.641374235,2.024420106,0.45197577,1.514777686,0.492900603,1.514777686
4693,XM_395047.6,0.230733672,0.451488875,-0.335671929,0.28008346,10.81511604,0.322914684,0.001650327,0.312136651,0.072871522,0.312136651
4694,XM_392769.7,0.230690831,0.451488875,0.241980822,0.201889385,8.320404702,0.167782733,0.007107366,0.155929928,0.068796035,0.155929928
4695,XM_623155.6,0.230893535,0.451705456,0.160812185,0.134227119,10.08901854,0.047216963,0.001951696,0.041249176,0.070115982,0.070115982
4696,XM_001120007.5,0.23112041,0.452053016,-0.170795917,0.142629725,7.837107813,0.06498241,0.009528393,0.051760976,0.071844561,0.071844561
4697,XM_016911807.2,0.231236039,0.452182886,0.164922791,0.137759286,11.24947671,0.055905215,0.000941642,0.051185508,0.074968841,0.074968841
4698,XM_003250247.4,0.231358471,0.452229741,-0.182071547,0.152123482,7.299261107,0.063630296,0.014408372,0.044295503,0.078157843,0.078157843
4699,XM_006569951.2,0.23133621,0.452229741,0.221811895,0.18531829,9.567324763,0.141333514,0.003041141,0.134330334,0.068657964,0.134330334
