,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
1,NM_001011599.1,2.01672E-21,2.29926E-17,5.944084397,0.625419319,13.00458992,10.70280888,0.00136778,1.172080195,0.011359039,1.172080195
2,XM_003250871.4,3.96825E-16,2.2621E-12,-0.677142485,0.08319187,10.87215264,0.143926586,0.001064049,0.019698613,0.013411223,0.019698613
3,XM_001122704.5,8.60853E-16,3.27153E-12,1.760824594,0.218865729,6.49688517,0.976234179,0.031066002,0.11264062,0.081786102,0.11264062
4,XM_396295.7,1.87264E-13,5.33749E-10,1.423885732,0.193526175,6.382745464,0.61215941,0.028277005,0.036863173,0.084080136,0.084080136
5,XR_003305976.1,7.79654E-12,1.77777E-08,2.633863035,0.384941747,5.108076059,2.29610072,0.111078507,0.33346194,0.121722595,0.33346194
6,XM_026441302.1,1.7356E-11,3.29794E-08,0.68495618,0.10182656,9.720617149,0.156232214,0.00237251,0.028733435,0.026045794,0.028733435
7,XM_391850.6,1.00117E-10,1.55715E-07,-0.577992972,0.089378862,14.07962665,0.112898641,0.000125025,0.023840718,0.014448177,0.023840718
8,XM_016916711.2,1.09264E-10,1.55715E-07,1.764340723,0.273390959,6.624821611,1.052815732,0.029214531,0.195013318,0.079358841,0.195013318
9,NM_001011610.1,1.29899E-10,1.62327E-07,6.249539865,0.972344481,12.60144094,13.23035084,0.001812147,2.834549221,0.010660273,2.834549221
10,XM_001123118.5,1.4238E-10,1.62327E-07,0.717343719,0.111852085,12.60542023,0.174461155,0.000331392,0.037201274,0.010665971,0.037201274
11,XR_003305760.1,2.10802E-10,2.18487E-07,5.073569556,0.798577631,10.96444065,8.759555555,0.004043313,1.909135386,0.012854318,1.909135386
12,XM_394092.7,3.43409E-10,3.26267E-07,-1.092727002,0.174062244,10.38008086,0.408280622,0.001644816,0.089248178,0.017166527,0.089248178
13,NM_001014429.1,6.63371E-10,5.81776E-07,4.508454585,0.730163063,13.05104506,6.997511928,0.000670502,1.598743796,0.011453593,1.598743796
14,XR_001704586.2,9.57519E-10,7.67669E-07,1.2696095,0.207576841,6.792493079,0.557124473,0.022692435,0.106572,0.076360757,0.106572
15,XM_393208.7,1.01E-09,7.67669E-07,1.988176813,0.325513243,11.1938347,1.367027933,0.001195257,0.316681358,0.011786343,0.316681358
16,XM_006565335.3,1.68289E-09,1.19916E-06,-0.816009818,0.135419629,10.00727401,0.231615486,0.001943716,0.053071711,0.021747304,0.053071711
17,XM_001122741.5,2.12208E-09,1.42317E-06,1.639868103,0.27385104,7.66772944,0.937939449,0.012057029,0.212926147,0.062035798,0.212926147
18,XM_026441673.1,4.65293E-09,2.94711E-06,-0.819546716,0.139875107,10.07940359,0.236538348,0.002047464,0.056647672,0.020734382,0.056647672
19,XM_001120116.5,5.22138E-09,3.1331E-06,0.915917758,0.156836346,7.668068198,0.270463441,0.011762719,0.034075464,0.062030199,0.062030199
20,XM_006570939.3,6.09496E-09,3.47443E-06,0.750955771,0.129160446,8.616943521,0.189448934,0.005457112,0.033756345,0.044590151,0.044590151
21,XR_409546.3,7.53475E-09,4.09065E-06,3.269778066,0.565847582,4.710326606,3.789077308,0.185048481,0.775501977,0.138169537,0.775501977
22,XM_016916700.2,1.39685E-08,7.23887E-06,1.416488422,0.249655407,5.250591249,0.682557646,0.070561133,0.078320442,0.116422333,0.116422333
23,XM_006567943.3,1.83907E-08,7.81704E-06,-0.722403616,0.12839317,11.89303167,0.187285921,0.000570438,0.04888398,0.010351859,0.04888398
24,XM_026440277.1,1.85124E-08,7.81704E-06,0.638112049,0.113434931,12.3869966,0.146144134,0.000381113,0.038221338,0.01041039,0.038221338
25,XM_624888.6,1.74414E-08,7.81704E-06,-1.957149514,0.347281076,6.448008555,1.373584276,0.037506327,0.324306111,0.082752214,0.324306111
26,XM_006570208.3,1.82307E-08,7.81704E-06,0.344793865,0.061263976,11.66542752,0.04051197,0.000646905,0.008251419,0.01061292,0.01061292
27,XM_006570547.3,1.75939E-08,7.81704E-06,0.824285646,0.146302062,12.33511381,0.243679026,0.000443658,0.063769223,0.010368077,0.063769223
28,XR_003306331.1,1.9536E-08,7.95464E-06,-1.232337119,0.219430874,6.205850711,0.545496507,0.02909433,0.115355395,0.087930544,0.115355395
29,XM_003251358.4,2.25933E-08,8.83673E-06,-0.720474547,0.128866229,8.624512128,0.171080614,0.005376764,0.027086839,0.044442751,0.044442751
30,XM_026443797.1,2.32525E-08,8.83673E-06,0.566939946,0.101495261,9.597338871,0.11381453,0.003046805,0.025722908,0.027857059,0.027857059
31,XM_026442253.1,2.65705E-08,9.77194E-06,1.698188777,0.305284,13.5124598,1.040680454,0.000224533,0.27937043,0.012568021,0.27937043
32,NM_001011579.1,2.78163E-08,9.91042E-06,6.627759998,1.193190503,16.17848315,15.8629741,0.00018318,4.27092755,0.029786934,4.27092755
33,XM_001120227.5,3.08509E-08,1.06585E-05,1.204491423,0.217553184,8.723551777,0.524752764,0.004879775,0.13710839,0.042525925,0.13710839
34,XM_392082.7,3.56409E-08,1.19512E-05,-1.416643021,0.257048325,7.925514581,0.727531599,0.010670227,0.187551297,0.057674449,0.187551297
35,XM_001121507.5,4.03265E-08,1.31361E-05,0.976941501,0.177968201,6.877965205,0.33487426,0.020123496,0.061913781,0.074894546,0.074894546
36,NM_001012963.1,4.57552E-08,1.42797E-05,-1.323193718,0.24203006,9.88526979,0.63726194,0.002203405,0.173532245,0.023547586,0.173532245
37,XM_001120510.5,4.63425E-08,1.42797E-05,-2.228371614,0.407768072,8.968976727,1.807742197,0.006181765,0.492642637,0.037927859,0.492642637
38,XM_001122237.5,4.95939E-08,1.48795E-05,0.646524891,0.118568371,8.998059225,0.151707184,0.004773064,0.036706508,0.037402311,0.037402311
39,XM_001122096.5,7.63074E-08,2.23072E-05,0.909888852,0.169261214,7.172962626,0.291857524,0.015911358,0.056762601,0.070036718,0.070036718
40,XM_392583.7,8.29044E-08,2.31671E-05,0.622982162,0.116213044,9.041458238,0.139364503,0.003889313,0.032979608,0.036627102,0.036627102
41,XM_392781.7,8.33128E-08,2.31671E-05,0.582715977,0.108719665,11.6592462,0.124842972,0.000703456,0.034756441,0.010622424,0.034756441
42,XM_001120555.5,9.77499E-08,2.65345E-05,-2.496150546,0.468245569,3.900496741,2.297265457,0.319284096,0.338477642,0.180577213,0.338477642
43,XM_026443135.1,1.07973E-07,2.86279E-05,0.31762448,0.05978513,12.22339951,0.036162497,0.000419386,0.009093768,0.010303399,0.010303399
44,XM_392277.7,1.13718E-07,2.94659E-05,0.344244532,0.064911187,11.9132858,0.043810615,0.00057389,0.012066497,0.010337414,0.012066497
45,XM_396815.6,1.20776E-07,3.05993E-05,0.418412835,0.079060425,13.35998526,0.06479313,0.000216791,0.018534861,0.012162776,0.018534861
46,XM_006567878.3,1.30929E-07,3.24504E-05,0.508494246,0.096350597,9.771554281,0.091557704,0.002576091,0.020567464,0.025274221,0.025274221
47,NM_001098228.1,1.39455E-07,3.38282E-05,3.569219099,0.677790123,6.776898822,4.727268952,0.041906496,1.336291858,0.076632293,1.336291858
48,XM_393632.7,1.51206E-07,3.59146E-05,2.271492792,0.432575925,8.460855637,1.917517857,0.0092936,0.552072192,0.047644472,0.552072192
49,NM_001242994.1,2.07798E-07,4.55598E-05,2.988911153,0.575651587,5.942043347,3.340182921,0.066803641,0.927320608,0.094526661,0.927320608
50,XM_006570116.3,2.02745E-07,4.55598E-05,-0.929616845,0.178882448,6.785064439,0.264213119,0.019506848,0.011871339,0.076489942,0.076489942
51,XM_006568544.3,1.96472E-07,4.55598E-05,1.396430862,0.268407896,10.00412172,0.728303764,0.002431471,0.213696925,0.021792594,0.213696925
52,XM_001120250.5,2.04041E-07,4.55598E-05,1.174762982,0.22610651,11.58788115,0.51581171,0.000872584,0.152499877,0.010742141,0.152499877
53,XR_408976.3,2.33264E-07,5.01782E-05,0.831236068,0.160760041,8.080650731,0.258924903,0.008106031,0.069425341,0.054921008,0.069425341
54,XM_001121093.5,2.73872E-07,5.78226E-05,0.79937321,0.155502132,8.246008143,0.240219998,0.008337952,0.064204787,0.051820522,0.064204787
55,XM_001121271.5,3.58886E-07,7.43939E-05,1.18133112,0.232108477,7.058506986,0.527532727,0.017268035,0.144355,0.07189414,0.144355
56,XM_026445124.1,3.67852E-07,7.48906E-05,3.804646288,0.74822682,2.684950863,5.474663759,0.369597894,1.309932228,0.274627135,1.309932228
57,XM_624889.6,4.48052E-07,8.96183E-05,-0.706407658,0.139956998,8.228768722,0.173061436,0.006613784,0.034050263,0.052150101,0.052150101
58,XM_026446211.1,4.55957E-07,8.96269E-05,-0.662638174,0.131372191,11.56798984,0.166820693,0.000665876,0.051110082,0.010778879,0.051110082
59,XM_026441347.1,5.29688E-07,0.000102355,1.121223219,0.22356346,11.38487268,0.479167558,0.000875374,0.149066488,0.011192077,0.149066488
60,NM_001011580.1,5.60172E-07,0.000106442,6.426698659,1.284192759,14.44764424,15.76199075,0.000574268,4.946878862,0.016040387,4.946878862
61,NM_001242432.1,6.51275E-07,0.000120309,-1.231927891,0.247605926,6.74651983,0.581109074,0.024645983,0.1592801,0.077165209,0.1592801
62,XM_006562405.3,6.54255E-07,0.000120309,0.468331922,0.094147048,10.55163419,0.083992215,0.00137799,0.02521301,0.015716074,0.02521301
63,XM_006569896.3,6.97758E-07,0.000126272,6.108580428,1.231075568,7.650659854,14.31006147,0.06215971,4.484481453,0.062317517,4.484481453
64,XM_623218.6,8.18712E-07,0.000145846,0.916257576,0.185821305,7.437087203,0.323133687,0.013640329,0.089948343,0.065792058,0.089948343
65,XM_026444351.1,1.02866E-06,0.000180427,0.56356992,0.115342051,12.05471042,0.122904257,0.00053019,0.039381176,0.010280137,0.039381176
66,XM_006568959.2,1.12114E-06,0.000193669,-0.548969024,0.112745743,9.173160125,0.101157456,0.003788196,0.017074909,0.034346612,0.034346612
67,XM_026444622.1,1.23367E-06,0.000209927,0.620319057,0.127896849,11.26457891,0.149555938,0.000848108,0.048224704,0.011544923,0.048224704
68,XM_026442715.1,1.27429E-06,0.000213649,0.7219924,0.149057326,8.237420809,0.202760152,0.007789207,0.058865053,0.051984842,0.058865053
69,XM_392786.7,1.31809E-06,0.000214679,0.518308981,0.107154902,10.89928141,0.104581618,0.001197592,0.033248927,0.013240987,0.033248927
70,XM_016913279.2,1.31522E-06,0.000214679,1.068045,0.220787222,7.100424273,0.444051844,0.013995124,0.132245868,0.07121103,0.132245868
71,XM_394229.6,1.39244E-06,0.000223594,-0.347031107,0.071907393,10.73382802,0.044380704,0.001160774,0.011528824,0.014351246,0.014351246
72,XR_003305405.1,1.5581E-06,0.000246721,-0.47609009,0.09911036,10.36619148,0.088606475,0.001578522,0.027890068,0.017303377,0.027890068
73,XM_016911242.2,1.60939E-06,0.000251352,0.346596294,0.072250466,11.92392584,0.04699917,0.0005372,0.01512319,0.010330475,0.01512319
74,XM_006562459.3,1.68223E-06,0.000257428,-0.564170696,0.117823442,11.20404389,0.124666966,0.000943583,0.040703508,0.011749859,0.040703508
75,XM_026442720.1,1.69346E-06,0.000257428,0.738526589,0.154279569,8.009626373,0.213666376,0.008478156,0.062928401,0.05619965,0.062928401
76,XM_026442143.1,1.81159E-06,0.000271762,-0.921869552,0.193127178,9.127414331,0.333497602,0.004585521,0.1073088,0.035125873,0.1073088
77,XM_623750.6,1.94566E-06,0.000288084,0.623413833,0.130997148,10.8706804,0.152794728,0.001174872,0.050305886,0.013420609,0.050305886
78,XM_016917117.2,2.0578E-06,0.000300782,1.410230641,0.297036766,4.836841889,0.783016054,0.092868874,0.171823648,0.132660227,0.171823648
79,XM_397347.6,2.21693E-06,0.000319939,-3.371557528,0.712415507,3.161318143,4.484388739,0.348319293,1.17428827,0.232566798,1.17428827
80,XM_026439792.1,2.40178E-06,0.00033388,0.364353588,0.077254196,11.86729579,0.052482449,0.000547563,0.017357069,0.010372583,0.017357069
81,XM_397038.7,2.35206E-06,0.00033388,-0.968257436,0.205115324,9.849966532,0.37043057,0.002507911,0.123708978,0.024081522,0.123708978
82,XM_394018.7,2.43067E-06,0.00033388,-0.439916599,0.093324053,10.02915319,0.076532837,0.002054818,0.024073319,0.021435181,0.024073319
83,XM_006558090.3,2.37965E-06,0.00033388,2.892486626,0.613051491,6.853340717,3.306763688,0.032763771,1.094732622,0.07531336,1.094732622
84,XM_623440.5,2.48342E-06,0.000337065,2.641263864,0.56083905,8.179862706,2.760457963,0.012572056,0.931049263,0.05307802,0.931049263
85,NM_001011601.1,2.86181E-06,0.000383852,6.682252794,1.427680223,14.64299557,17.73687562,0.000634745,6.114177716,0.017027909,6.114177716
86,XM_006562851.3,2.95048E-06,0.000391145,-1.030161973,0.220391459,8.800567248,0.421897539,0.005515837,0.140201348,0.041055668,0.140201348
87,XM_001121453.5,3.25727E-06,0.000426668,-0.422240484,0.090728463,9.952004384,0.070396157,0.002143064,0.021806601,0.022551898,0.022551898
88,XR_410888.3,3.29329E-06,0.000426668,-0.857571292,0.184359483,9.24082594,0.293267103,0.00362447,0.098340787,0.033220573,0.098340787
89,XM_624819.6,3.3631E-06,0.000430817,-0.431288562,0.092804143,10.7330432,0.074218885,0.00135882,0.024479007,0.014356876,0.024479007
90,XM_006563506.2,3.5036E-06,0.000435423,-0.525812212,0.113349793,12.79022663,0.110443701,0.000309083,0.038235444,0.010960693,0.038235444
91,XM_001121565.5,3.49424E-06,0.000435423,1.403170805,0.302446698,10.28059172,0.786444098,0.001892896,0.272529119,0.018211307,0.272529119
92,XM_001120871.5,3.55182E-06,0.000435423,-0.800965911,0.172770171,12.13389323,0.256375012,0.000479173,0.089069423,0.010279338,0.089069423
93,XM_392370.6,3.51391E-06,0.000435423,-0.330973083,0.071357493,11.86667872,0.043762391,0.000517674,0.014758002,0.010373113,0.014758002
94,XM_003250245.4,3.702E-06,0.000449005,0.526630227,0.113805768,10.29254508,0.110960979,0.001614614,0.037240644,0.018078038,0.037240644
95,XM_016912856.2,3.77288E-06,0.000452786,-0.807045,0.174552194,8.122160487,0.260728995,0.008186384,0.083219021,0.054157125,0.083219021
96,XM_625122.5,4.10721E-06,0.000487774,0.389205227,0.08450178,12.57716638,0.06078715,0.000346887,0.021074765,0.010626307,0.021074765
97,XM_006561013.3,4.30401E-06,0.000505877,0.714980827,0.155561344,7.727548321,0.177253879,0.01155557,0.030064422,0.061042425,0.061042425
98,XM_001121596.5,4.42243E-06,0.000514491,0.31314714,0.068216752,10.95441607,0.037861718,0.001048911,0.011180639,0.012911665,0.012911665
99,XM_016912741.2,4.55684E-06,0.000524773,0.280002502,0.061079636,12.72321396,0.028687222,0.00034371,0.007691814,0.010848456,0.010848456
100,XM_001120821.5,4.66142E-06,0.000531448,0.712296284,0.155540992,7.761909382,0.204353454,0.010686993,0.061892008,0.060467169,0.061892008
101,XM_003251245.4,4.8211E-06,0.000544211,-0.78682605,0.172080656,13.39390147,0.249603478,0.000200345,0.088634911,0.012249608,0.088634911
102,XR_001703607.2,5.19718E-06,0.000580913,-0.969465626,0.212757641,6.431520209,0.379778655,0.025838594,0.109958847,0.083083479,0.109958847
103,XR_003305816.1,5.35324E-06,0.000592547,2.076827419,0.456400886,5.874073174,1.744426314,0.060826993,0.564078314,0.096421276,0.564078314
104,XM_026443098.1,5.46043E-06,0.000598599,0.32784905,0.07211381,14.01224703,0.043497004,0.000106223,0.015494981,0.014190888,0.015494981
105,XM_001122336.5,5.77834E-06,0.000627418,-0.564445383,0.12448232,9.994944585,0.129151928,0.002089663,0.044397881,0.021924885,0.044397881
106,XM_624202.5,6.02364E-06,0.000647883,0.296755071,0.065573149,11.75847657,0.035744168,0.000604321,0.012295192,0.010485696,0.012295192
107,XM_026440091.1,6.2285E-06,0.000656663,0.560234595,0.123987389,8.986030743,0.127524962,0.00424601,0.041872608,0.037619102,0.041872608
108,XM_006567774.3,6.27807E-06,0.000656663,-0.556690019,0.123248726,11.1278884,0.125947162,0.000937956,0.044632789,0.012042165,0.044632789
109,XM_006564609.3,6.18173E-06,0.000656663,0.328204268,0.072610333,12.57458053,0.04375654,0.000334698,0.015482083,0.010622769,0.015482083
110,XM_624671.6,6.39766E-06,0.000663088,0.3767323,0.083480785,11.21817478,0.057713902,0.000873936,0.020033188,0.01170029,0.020033188
111,XM_394733.7,6.51488E-06,0.000669154,0.394852173,0.087570728,11.81129755,0.06343488,0.000618119,0.022387778,0.01042614,0.022387778
112,XM_006565456.3,6.87794E-06,0.000700138,-0.957162556,0.212824284,8.009701661,0.373391431,0.008459575,0.127422952,0.056198315,0.127422952
113,XM_395013.7,7.02197E-06,0.000708473,0.373304105,0.083085313,12.50832749,0.056832995,0.000375047,0.02033446,0.010537608,0.02033446
114,NM_001242513.1,7.25673E-06,0.000723165,-0.38070632,0.08486513,11.908283,0.05917042,0.000553088,0.021053183,0.010340831,0.021053183
115,XM_395559.7,7.29445E-06,0.000723165,0.297317028,0.066292742,13.2321506,0.036094007,0.000232426,0.012951757,0.011851855,0.012951757
116,NM_001242522.1,8.39298E-06,0.0008249,0.266563768,0.059835997,12.31627585,0.02822578,0.000386444,0.009345041,0.010354595,0.010354595
117,XR_407947.3,8.76107E-06,0.000839369,0.978761001,0.220159584,5.719360063,0.385702058,0.044474672,0.092405662,0.100936055,0.100936055
118,XM_392759.7,8.72995E-06,0.000839369,0.513222825,0.115422958,14.64454537,0.108169707,9.32704E-05,0.039874107,0.017036176,0.039874107
119,XM_006571812.3,8.64786E-06,0.000839369,0.324482735,0.072942322,13.65476752,0.043225873,0.000177005,0.015784742,0.012982121,0.015784742
120,XM_006570798.3,9.28655E-06,0.0008823,0.780053856,0.175959208,10.75858669,0.250391031,0.001331446,0.091553482,0.014175162,0.091553482
121,XM_001120897.5,9.47923E-06,0.000893163,0.793485274,0.179167929,10.75627852,0.259262822,0.001369652,0.094933788,0.01419145,0.094933788
122,XM_006570301.3,9.59402E-06,0.000896569,0.315611376,0.07130645,12.29529521,0.041033629,0.000423165,0.014830665,0.010340788,0.014830665
123,XM_392190.7,9.72058E-06,0.000901011,-1.313125572,0.29686577,12.41370277,0.710615897,0.000370371,0.264017486,0.010435062,0.264017486
124,XM_026443719.1,1.11416E-05,0.001024397,0.392723751,0.089382519,12.23008568,0.06385208,0.000434259,0.023533445,0.010306214,0.023533445
125,XM_006557328.3,1.15961E-05,0.001057661,-0.574277119,0.130962627,8.738788856,0.136719902,0.004578888,0.046874741,0.042233428,0.046874741
126,NM_001011596.1,1.20523E-05,0.001090542,0.646235301,0.147655589,11.50975652,0.173356853,0.000817888,0.064588631,0.010895263,0.064588631
127,XM_016912255.2,1.30435E-05,0.001170938,-0.328439686,0.075341023,11.04462178,0.044900543,0.001123156,0.015905653,0.012425808,0.015905653
128,XM_393144.7,1.32703E-05,0.001181047,0.323098907,0.074180129,11.63977103,0.043478132,0.000716713,0.015791361,0.010653258,0.015791361
129,XM_393712.6,1.3398E-05,0.001181047,-0.72765343,0.16714213,8.673911115,0.220593935,0.005149361,0.078660114,0.043483606,0.078660114
130,XM_391994.7,1.36741E-05,0.001181047,-0.543588101,0.124990643,12.68984524,0.123194899,0.000313147,0.046554835,0.010794669,0.046554835
131,XM_026445368.1,1.3486E-05,0.001181047,-0.576227421,0.132403143,13.57259811,0.138366535,0.000185063,0.052406714,0.012738659,0.052406714
132,XM_624774.6,1.3641E-05,0.001181047,0.361199496,0.083042729,10.22070444,0.048906576,0.001779271,0.012878439,0.018909013,0.018909013
133,XM_006558338.3,1.40013E-05,0.001200218,-3.74099192,0.861217581,2.518372391,5.839630298,0.338494848,1.886592317,0.291195491,1.886592317
134,NM_001110764.1,1.42195E-05,0.001209822,2.700847543,0.622251338,9.034454826,3.045421289,0.006726216,1.154863968,0.036751445,1.154863968
135,XM_026441868.1,1.46609E-05,0.001238139,-0.495540345,0.114345189,14.002748,0.102629579,0.000139356,0.039085111,0.014155408,0.039085111
136,XM_006570781.3,1.48457E-05,0.001244524,0.325075227,0.075058363,14.22541658,0.044184949,0.000110636,0.016790638,0.015039828,0.016790638
137,NM_001011640.1,1.58779E-05,0.001302885,2.218036956,0.513893212,9.27905519,2.061968257,0.00597213,0.786286571,0.032598987,0.786286571
138,XM_006570785.3,1.58399E-05,0.001302885,0.273843734,0.06343862,11.34128746,0.030645408,0.00076145,0.010451381,0.011311925,0.011311925
139,XM_001121441.5,1.58847E-05,0.001302885,-0.462077663,0.107060333,11.62785846,0.08949134,0.000605559,0.033780186,0.010672789,0.033780186
140,XM_016911095.2,1.61864E-05,0.001308802,0.54968274,0.127480657,9.860065916,0.126726625,0.002433418,0.046320536,0.023928421,0.046320536
141,XM_026441134.1,1.61306E-05,0.001308802,0.423253041,0.098142124,9.892524859,0.075125973,0.001927217,0.026968412,0.023438357,0.026968412
142,XM_623279.6,1.64176E-05,0.001308929,0.359632878,0.083465605,13.85732352,0.054272967,0.000150349,0.020749173,0.013635856,0.020749173
143,XM_006571667.3,1.63951E-05,0.001308929,-1.761304641,0.408744642,10.35744013,1.301704325,0.002215007,0.499001539,0.01739114,0.499001539
144,XM_006567446.3,1.66804E-05,0.001320649,0.297013464,0.068988816,11.34367994,0.037039518,0.000753816,0.013524554,0.011305117,0.013524554
145,XR_003305858.1,1.71644E-05,0.001346338,-0.76575158,0.178127119,7.647620494,0.24645496,0.009587781,0.08560003,0.062367603,0.08560003
146,XM_026445834.1,1.73592E-05,0.001346338,-0.298414796,0.069456885,12.3152545,0.037443812,0.00040849,0.014064287,0.010353893,0.014064287
147,XM_026439225.1,1.72572E-05,0.001346338,3.786495285,0.881049644,9.628759265,6.027281263,0.007261299,2.321484128,0.027406671,2.321484128
148,NM_001242436.1,1.78916E-05,0.001378257,0.261469037,0.060952778,12.70659136,0.025354714,0.000324234,0.007056134,0.010821489,0.010821489
149,XM_624350.5,1.88365E-05,0.00144131,-0.674693651,0.157703046,14.31562683,0.191976554,0.000105386,0.074505367,0.015431063,0.074505367
150,XM_393277.6,1.90051E-05,0.001444517,-0.308368969,0.072111682,11.95916467,0.0401161,0.00054276,0.015057524,0.010310625,0.015057524
151,NM_001040207.1,1.96713E-05,0.001485248,3.122212297,0.731438893,8.234497109,4.11770132,0.012982858,1.592025705,0.05204072,1.592025705
152,XM_396934.7,2.14692E-05,0.001610334,0.589764081,0.1387995,8.322816233,0.144501037,0.007456508,0.047148131,0.050339396,0.050339396
153,XR_001703089.2,2.20368E-05,0.001642098,-0.266699462,0.062853571,11.40457482,0.029035306,0.000710962,0.009889294,0.011140752,0.011140752
154,XM_006565239.3,2.38199E-05,0.001763444,-0.544305639,0.128808383,12.37184955,0.126050352,0.000409004,0.049365794,0.010397262,0.049365794
155,XM_026444740.1,2.54799E-05,0.001874173,0.907002827,0.215414214,8.67456724,0.350914627,0.006060981,0.133148871,0.043470905,0.133148871
156,XM_006562752.3,2.69985E-05,0.001973143,0.497340158,0.118487402,10.28611689,0.105747239,0.00194546,0.040172334,0.018149452,0.040172334
157,XM_026439691.1,2.74605E-05,0.00199412,0.266662894,0.063588596,11.32184068,0.026930108,0.000762252,0.007528138,0.011368277,0.011368277
158,XM_006568835.3,2.86492E-05,0.002067276,0.460854928,0.110148391,9.664880557,0.091012894,0.002700023,0.033697981,0.026878121,0.033697981
159,XM_026443578.1,2.97702E-05,0.002121312,-0.531670636,0.127339636,12.77025524,0.12131659,0.000283052,0.048363097,0.010926648,0.048363097
160,XM_006564281.3,2.96061E-05,0.002121312,0.696558725,0.166781467,9.448837245,0.208187627,0.003207114,0.08024106,0.029973085,0.08024106
161,XM_006566550.3,3.01869E-05,0.002124448,-0.609656164,0.146128613,11.11117269,0.15960446,0.00090337,0.063157345,0.01211386,0.063157345
162,XM_392912.7,3.0069E-05,0.002124448,0.33474798,0.080218674,10.81596315,0.048110882,0.001200242,0.018104865,0.013779518,0.018104865
163,XM_026445312.1,3.05277E-05,0.002135254,-1.316287431,0.315694786,7.919470737,0.744339431,0.010568675,0.288420919,0.057779339,0.288420919
164,XM_026446274.1,3.12369E-05,0.002171533,0.84038023,0.201807984,6.297819077,0.303682787,0.027858349,0.094321038,0.085879696,0.094321038
165,XM_395981.7,3.24073E-05,0.002239244,0.280913516,0.06759463,12.86269544,0.033982567,0.00028128,0.013425822,0.011088542,0.013425822
166,XM_395614.6,3.31524E-05,0.002276931,0.539203163,0.129907944,13.61009982,0.125318397,0.000169586,0.050458636,0.012848275,0.050458636
167,XM_016911157.2,3.49857E-05,0.002319022,-0.632613006,0.152867074,7.738327768,0.148673508,0.009242685,0.034238409,0.060862342,0.060862342
168,XM_003251121.4,3.41508E-05,0.002319022,-0.494852645,0.119418268,11.34207323,0.1056781,0.000772133,0.042010035,0.011309686,0.042010035
169,XM_026441043.1,3.48258E-05,0.002319022,0.449487813,0.108588415,9.998976657,0.087260109,0.002173738,0.033200594,0.021866682,0.033200594
170,XM_026442250.1,3.46844E-05,0.002319022,0.29763609,0.07188747,12.71836342,0.03825418,0.000288579,0.015214846,0.010840551,0.015214846
171,XR_001703868.2,3.48184E-05,0.002319022,-0.355851651,0.085966542,10.38189645,0.05469078,0.001622382,0.020548357,0.017148861,0.020548357
172,XM_006559506.3,3.49726E-05,0.002319022,0.359908052,0.086967777,14.58383519,0.05595484,8.92206E-05,0.022600962,0.016717539,0.022600962
173,XM_001121177.5,3.5318E-05,0.002327516,-0.250836812,0.060644983,11.76738235,0.024850072,0.000558411,0.007900936,0.010475031,0.010475031
174,XM_001121077.5,3.76151E-05,0.00245801,3.352490739,0.813383452,6.634252124,4.869578333,0.074505372,1.910272548,0.079185166,1.910272548
175,XM_624314.5,3.77293E-05,0.00245801,0.958015766,0.232473796,5.747800998,0.397700418,0.049165309,0.112966889,0.10008525,0.112966889
176,XM_624610.6,3.83306E-05,0.002482993,0.248471965,0.060348002,11.85700114,0.024389662,0.000544016,0.007763117,0.010381628,0.010381628
177,XM_026441842.1,3.9426E-05,0.002539526,0.453119605,0.110226148,10.37081811,0.089131476,0.001660331,0.03478908,0.017257458,0.03478908
178,XM_006568986.3,3.98149E-05,0.002550168,-0.922677207,0.224574845,9.82714615,0.369728683,0.002204894,0.149096689,0.024428206,0.149096689
179,XM_006559529.3,4.20729E-05,0.002679735,0.642434398,0.156852322,7.643486885,0.146765667,0.011372268,0.026253379,0.062435685,0.062435685
180,XM_006571193.3,4.3848E-05,0.002761937,-0.68223993,0.166961602,11.95038429,0.202967206,0.0005377,0.08309083,0.010315125,0.08309083
181,XR_409602.3,4.37754E-05,0.002761937,0.430498689,0.105344154,9.617619448,0.080809917,0.002693004,0.030599168,0.027567452,0.030599168
182,XM_392381.5,4.5657E-05,0.002844458,0.281902139,0.069147661,14.01715545,0.030766342,0.0001349,0.009867432,0.014209297,0.014209297
183,XM_006564518.3,4.54647E-05,0.002844458,0.343140618,0.084148559,11.52360617,0.051424168,0.000763825,0.020479116,0.010866368,0.020479116
184,XM_623600.5,4.62454E-05,0.002865455,0.37518141,0.092095404,13.02576782,0.061520925,0.000243895,0.025200795,0.01140177,0.025200795
185,NM_001024697.1,4.75686E-05,0.002915748,1.959699147,0.481822585,7.394576875,1.680532032,0.022469931,0.67398908,0.066475979,0.67398908
186,XR_003305876.1,4.74323E-05,0.002915748,0.774301353,0.190342767,6.484668762,0.257487136,0.026665695,0.076707379,0.082025412,0.082025412
187,NM_001077823.2,4.88916E-05,0.002964963,0.43986625,0.108318408,11.51980049,0.084766662,0.000753974,0.034444659,0.010874231,0.034444659
188,XR_003305505.1,4.86476E-05,0.002964963,1.312333971,0.323073345,5.901611198,0.754359359,0.040319578,0.272809581,0.095646265,0.272809581
189,XR_001706193.2,4.93607E-05,0.002977572,1.098322011,0.270613736,4.837715853,0.522768569,0.087072282,0.126079772,0.1326231,0.1326231
